	Document_No	Dominant_Topic	Topic_Perc_Contrib	Keywords
1568	1568	20.0	0.1683	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
1569	1569	21.0	0.0785	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
1570	1570	5.0	0.1028	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1571	1571	10.0	0.062	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
1572	1572	1.0	0.072	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
1573	1573	12.0	0.0576	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield
1574	1574	12.0	0.0749	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield
1575	1575	14.0	0.1872	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
1576	1576	17.0	0.073	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
1577	1577	20.0	0.1136	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
1578	1578	11.0	0.0771	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
1579	1579	5.0	0.0822	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1580	1580	14.0	0.0791	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
1581	1581	18.0	0.0777	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted
1582	1582	1.0	0.0771	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
1583	1583	3.0	0.0827	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
1584	1584	15.0	0.0617	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
1585	1585	17.0	0.089	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
1586	1586	14.0	0.0647	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
1587	1587	11.0	0.0642	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
1588	1588	2.0	0.0642	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
1589	1589	10.0	0.0629	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
1590	1590	0.0	0.1641	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
1591	1591	20.0	0.1657	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
1592	1592	5.0	0.08	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1593	1593	11.0	0.0642	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
1594	1594	18.0	0.0691	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted
1595	1595	8.0	0.0791	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
1596	1596	5.0	0.0743	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1597	1597	11.0	0.0629	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
1598	1598	21.0	0.0909	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
1599	1599	21.0	0.0672	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
1600	1600	10.0	0.089	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
1601	1601	6.0	0.0922	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
1602	1602	9.0	0.0617	low, temp, degree, inch, nw, davis, tb, coco, 002, 39
1603	1603	2.0	0.0664	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
1604	1604	15.0	0.0576	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
1605	1605	1.0	0.1024	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
1606	1606	16.0	0.0608	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
1607	1607	12.0	0.0703	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield
1608	1608	1.0	0.0617	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
1609	1609	5.0	0.0763	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1610	1610	19.0	0.0784	storm, hail, area, short, south, small, cell, strong, hit, north
1611	1611	5.0	0.0629	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1612	1612	2.0	0.0642	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
1613	1613	19.0	0.0555	storm, hail, area, short, south, small, cell, strong, hit, north
1614	1614	15.0	0.0598	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
1615	1615	14.0	0.1647	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
1616	1616	5.0	0.0629	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1617	1617	3.0	0.0806	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
1618	1618	6.0	0.0842	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
1619	1619	2.0	0.0642	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
1620	1620	1.0	0.0642	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
1621	1621	0.0	0.1427	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
1622	1622	5.0	0.0629	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1623	1623	16.0	0.0642	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
1624	1624	3.0	0.0827	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
1625	1625	2.0	0.075	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
1626	1626	15.0	0.0867	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
1627	1627	21.0	0.0638	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
1628	1628	11.0	0.0672	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
1629	1629	6.0	0.1259	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
1630	1630	4.0	0.0629	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
1631	1631	16.0	0.0617	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
1632	1632	15.0	0.0598	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
1633	1633	20.0	0.1525	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
1634	1634	4.0	0.0757	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
1635	1635	15.0	0.0555	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
1636	1636	0.0	0.1619	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
1637	1637	5.0	0.0822	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1638	1638	3.0	0.1322	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
1639	1639	6.0	0.0981	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
1640	1640	21.0	0.0555	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
1641	1641	15.0	0.062	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
1642	1642	5.0	0.0629	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1643	1643	3.0	0.0785	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
1644	1644	6.0	0.1001	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
1645	1645	16.0	0.0608	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
1646	1646	4.0	0.0642	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
1647	1647	21.0	0.0576	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
1648	1648	5.0	0.0629	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1649	1649	3.0	0.0976	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
1650	1650	6.0	0.1021	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
1651	1651	9.0	0.0642	low, temp, degree, inch, nw, davis, tb, coco, 002, 39
1652	1652	11.0	0.0659	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
1653	1653	4.0	0.068	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
1654	1654	17.0	0.0691	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
1655	1655	5.0	0.0822	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1656	1656	4.0	0.0629	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
1657	1657	18.0	0.1008	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted
1658	1658	0.0	0.0595	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
1659	1659	15.0	0.0598	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
1660	1660	21.0	0.0716	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
1661	1661	1.0	0.0642	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
1662	1662	10.0	0.0629	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
1663	1663	6.0	0.0981	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
1664	1664	21.0	0.1412	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
1665	1665	18.0	0.0629	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted
1666	1666	21.0	0.0959	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
1667	1667	2.0	0.0617	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
1668	1668	17.0	0.0791	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
1669	1669	5.0	0.0629	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1670	1670	1.0	0.0775	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
1671	1671	15.0	0.0576	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
1672	1672	10.0	0.0615	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
1673	1673	2.0	0.0642	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
1674	1674	8.0	0.0617	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
1675	1675	13.0	0.0642	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
1676	1676	16.0	0.0629	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
1677	1677	19.0	0.0629	storm, hail, area, short, south, small, cell, strong, hit, north
1678	1678	15.0	0.0555	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
1679	1679	0.0	0.2481	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
1680	1680	20.0	0.2246	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
1681	1681	13.0	0.0675	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
1682	1682	7.0	0.0736	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
1683	1683	5.0	0.0629	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1684	1684	2.0	0.0775	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
1685	1685	15.0	0.0642	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
1686	1686	11.0	0.0647	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
1687	1687	11.0	0.0668	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
1688	1688	8.0	0.0822	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
1689	1689	16.0	0.0629	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
1690	1690	6.0	0.1021	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
1691	1691	5.0	0.0585	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1692	1692	17.0	0.0988	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
1693	1693	15.0	0.075	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
1694	1694	12.0	0.0629	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield
1695	1695	21.0	0.0823	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
1696	1696	21.0	0.0736	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
1697	1697	18.0	0.0771	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted
1698	1698	1.0	0.0693	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
1699	1699	5.0	0.0555	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1700	1700	2.0	0.0642	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
1701	1701	3.0	0.0595	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
1702	1702	11.0	0.0642	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
1703	1703	10.0	0.08	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
1704	1704	0.0	0.2006	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
1705	1705	5.0	0.0715	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1706	1706	6.0	0.1061	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
1707	1707	19.0	0.0642	storm, hail, area, short, south, small, cell, strong, hit, north
1708	1708	2.0	0.0642	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
1709	1709	5.0	0.0822	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1710	1710	18.0	0.062	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted
1711	1711	6.0	0.1061	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
1712	1712	2.0	0.0642	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
1713	1713	5.0	0.0629	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1714	1714	6.0	0.1061	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
1715	1715	9.0	0.062	low, temp, degree, inch, nw, davis, tb, coco, 002, 39
1716	1716	19.0	0.0555	storm, hail, area, short, south, small, cell, strong, hit, north
1717	1717	2.0	0.062	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
1718	1718	12.0	0.1027	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield
1719	1719	5.0	0.0822	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1720	1720	6.0	0.1259	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
1721	1721	2.0	0.0642	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
1722	1722	1.0	0.0576	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
1723	1723	1.0	0.073	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
1724	1724	5.0	0.0822	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1725	1725	5.0	0.0786	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1726	1726	11.0	0.0999	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
1727	1727	17.0	0.0664	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
1728	1728	7.0	0.0604	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
1729	1729	18.0	0.0604	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted
1730	1730	21.0	0.0822	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
1731	1731	19.0	0.0802	storm, hail, area, short, south, small, cell, strong, hit, north
1732	1732	11.0	0.0806	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
1733	1733	6.0	0.1061	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
1734	1734	19.0	0.0852	storm, hail, area, short, south, small, cell, strong, hit, north
1735	1735	21.0	0.0711	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
1736	1736	14.0	0.0769	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
1737	1737	10.0	0.0629	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
1738	1738	16.0	0.1038	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
1739	1739	19.0	0.0555	storm, hail, area, short, south, small, cell, strong, hit, north
1740	1740	20.0	0.1518	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
1741	1741	19.0	0.0894	storm, hail, area, short, south, small, cell, strong, hit, north
1742	1742	14.0	0.1008	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
1743	1743	19.0	0.1119	storm, hail, area, short, south, small, cell, strong, hit, north
1744	1744	7.0	0.0672	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
1745	1745	11.0	0.062	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
1746	1746	10.0	0.0684	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
1747	1747	7.0	0.0664	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
1748	1748	19.0	0.0635	storm, hail, area, short, south, small, cell, strong, hit, north
1749	1749	19.0	0.0945	storm, hail, area, short, south, small, cell, strong, hit, north
1750	1750	0.0	0.3298	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
1751	1751	20.0	0.2022	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
1752	1752	5.0	0.0822	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1753	1753	11.0	0.0934	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
1754	1754	7.0	0.0638	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
1755	1755	10.0	0.0606	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
1756	1756	13.0	0.0743	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
1757	1757	19.0	0.0576	storm, hail, area, short, south, small, cell, strong, hit, north
1758	1758	5.0	0.0629	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1759	1759	17.0	0.1101	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
1760	1760	6.0	0.0902	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
1761	1761	19.0	0.0974	storm, hail, area, short, south, small, cell, strong, hit, north
1762	1762	11.0	0.0832	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
1763	1763	14.0	0.1102	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
1764	1764	10.0	0.062	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
1765	1765	10.0	0.0672	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
1766	1766	10.0	0.0608	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
1767	1767	1.0	0.0629	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
1768	1768	4.0	0.062	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
1769	1769	15.0	0.0576	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
1770	1770	0.0	0.1562	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
1771	1771	5.0	0.0629	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1772	1772	17.0	0.0608	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
1773	1773	6.0	0.1061	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
1774	1774	10.0	0.0979	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
1775	1775	19.0	0.062	storm, hail, area, short, south, small, cell, strong, hit, north
1776	1776	10.0	0.0785	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
1777	1777	4.0	0.1018	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
1778	1778	14.0	0.1027	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
1779	1779	20.0	0.1922	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
1780	1780	8.0	0.0606	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
1781	1781	5.0	0.0822	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1782	1782	5.0	0.0565	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
1783	1783	3.0	0.0976	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
1784	1784	10.0	0.0617	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
1785	1785	10.0	0.0629	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
1786	1786	6.0	0.1001	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
1787	1787	11.0	0.0974	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
1788	1788	15.0	0.062	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
