	Dominant_Topic	Topic_Keywords	Num_Documents	Perc_Documents
12047	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12048	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12049	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
12050	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
12051	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12052	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12053	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12054	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
12055	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12056	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12057	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12058	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12059	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12060	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12061	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12062	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12063	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12064	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12065	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12066	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12067	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12068	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12069	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12070	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12071	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12072	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12073	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12074	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
12075	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12076	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12077	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12078	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12079	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
12080	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
12081	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12082	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12083	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12084	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12085	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12086	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12087	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12088	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12089	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12090	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12091	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12092	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12093	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12094	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
12095	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12096	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12097	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12098	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12099	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12100	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12101	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12102	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12103	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
12104	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12105	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12106	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12107	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12108	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12109	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12110	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12111	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12112	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
12113	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12114	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12115	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12116	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12117	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12118	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12119	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12120	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
12121	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12122	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12123	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12124	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12125	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12126	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12127	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12128	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12129	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12130	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12131	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12132	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
12133	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12134	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12135	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12136	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
12137	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
12138	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12139	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
12140	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12141	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
12142	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12143	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12144	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12145	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12146	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
12147	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12148	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12149	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12150	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12151	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
12152	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12153	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12154	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12155	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12156	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12157	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
12158	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12159	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12160	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12161	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12162	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12163	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12164	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12165	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12166	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12167	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12168	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12169	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12170	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12171	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12172	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12173	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12174	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12175	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12176	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12177	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12178	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12179	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12180	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12181	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
12182	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12183	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
12184	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12185	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12186	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12187	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12188	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12189	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12190	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12191	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12192	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12193	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12194	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12195	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12196	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12197	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12198	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12199	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12200	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12201	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12202	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12203	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
12204	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12205	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12206	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12207	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12208	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12209	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12210	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12211	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12212	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12213	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12214	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12215	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12216	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12217	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12218	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
12219	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12220	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12221	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12222	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12223	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
12224	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12225	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12226	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12227	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12228	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12229	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12230	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12231	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12232	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12233	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12234	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12235	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12236	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
12237	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
12238	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12239	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12240	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12241	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12242	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
12243	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12244	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12245	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12246	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12247	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12248	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12249	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12250	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12251	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12252	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12253	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12254	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12255	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12256	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12257	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12258	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
12259	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
12260	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12261	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12262	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12263	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
12264	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12265	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12266	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12267	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12268	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12269	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12270	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12271	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12272	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12273	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12274	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12275	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12276	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12277	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12278	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
12279	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12280	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12281	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12282	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12283	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12284	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12285	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12286	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12287	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12288	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12289	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12290	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12291	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12292	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
12293	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12294	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
12295	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12296	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12297	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12298	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12299	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12300	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12301	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12302	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12303	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12304	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12305	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12306	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12307	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12308	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12309	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12310	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12311	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12312	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12313	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12314	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12315	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12316	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12317	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12318	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12319	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12320	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12321	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12322	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12323	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12324	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12325	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12326	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12327	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12328	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
12329	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12330	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12331	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12332	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12333	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12334	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12335	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12336	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12337	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12338	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12339	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12340	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12341	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12342	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12343	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
12344	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12345	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12346	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12347	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12348	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12349	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12350	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12351	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12352	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
12353	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12354	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12355	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
12356	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
12357	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12358	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12359	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12360	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12361	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12362	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12363	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12364	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12365	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12366	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12367	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12368	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12369	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12370	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12371	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12372	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12373	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12374	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
12375	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12376	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
12377	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12378	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
12379	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12380	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
12381	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
12382	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12383	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12384	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12385	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
12386	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
12387	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
12388	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
