	Dominant_Topic	Topic_Keywords	Num_Documents	Perc_Documents
675	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
676	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
677	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
678	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
679	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
680	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
681	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
682	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
683	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
684	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
685	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
686	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
687	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
688	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
689	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
690	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
691	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
692	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
693	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
694	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
695	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
696	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
697	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
698	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
699	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
700	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
701	0.0	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy		
702	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
703	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
704	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
705	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
706	0.0	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy		
707	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
708	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
709	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
710	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
711	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
712	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
713	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
714	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
715	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
716	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
717	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
718	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
719	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
720	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
721	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
722	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
723	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
724	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
725	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
726	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
727	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
728	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
729	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
730	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
731	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
732	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
733	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
734	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
735	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
736	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
737	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
738	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
739	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
740	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
741	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
742	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
743	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
744	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
745	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
746	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
747	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
748	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
749	0.0	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy		
750	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
751	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
752	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
753	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
754	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
755	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
756	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
757	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
758	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
759	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
760	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
761	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
762	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
763	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
764	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
765	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
766	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
767	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
768	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
769	0.0	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy		
770	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
771	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
772	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
773	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
774	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
775	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
776	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
777	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
778	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
779	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
780	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
781	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
782	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
783	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
784	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
785	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
786	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
787	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
788	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
789	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
790	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
791	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
792	15.0	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round		
793	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
794	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
795	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
796	15.0	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round		
797	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
798	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
799	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
800	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
801	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
802	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
803	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
804	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
805	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
806	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
807	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
808	15.0	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round		
809	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
810	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
811	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
812	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
813	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
814	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
815	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
816	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
817	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
818	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
819	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
820	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
821	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
822	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
823	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
824	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
825	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
826	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
827	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
828	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
829	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
830	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
831	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
832	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
833	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
834	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
835	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
836	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
837	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
838	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
839	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
840	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
841	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
842	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
843	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
844	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
845	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
846	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
847	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
848	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
849	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
850	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
851	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
852	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
853	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
854	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
855	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
856	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
857	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
858	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
859	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
860	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
861	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
862	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
863	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
864	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
865	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
866	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
867	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
868	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
869	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
870	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
871	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
872	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
873	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
874	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
875	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
876	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
877	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
878	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
879	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
880	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
881	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
882	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
883	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
884	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
885	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
886	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
887	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
888	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
889	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
890	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
891	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
892	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
893	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
894	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
895	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
896	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
897	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
898	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
899	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
900	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
901	15.0	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round		
902	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
903	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
904	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
905	15.0	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round		
906	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
907	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
908	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
909	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
910	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
911	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
912	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
913	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
914	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
915	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
916	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
917	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
918	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
919	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
920	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
921	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
922	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
923	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
924	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
925	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
926	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
927	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
928	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
929	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
930	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
931	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
932	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
933	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
934	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
935	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
936	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
937	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
938	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
939	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
940	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
941	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
942	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
943	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
944	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
945	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
946	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
947	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
948	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
949	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
950	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
951	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
952	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
953	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
954	0.0	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy		
955	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
956	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
957	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
958	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
959	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
960	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
961	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
962	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
963	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
964	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
965	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
966	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
967	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
968	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
969	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
970	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
971	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
972	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
973	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
974	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
975	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
976	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
977	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
978	0.0	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy		
979	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
980	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
981	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
982	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
983	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
984	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
985	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
986	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
987	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
988	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
989	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
990	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
991	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
992	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
993	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
994	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
995	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
996	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
997	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
998	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
999	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1000	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1001	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
1002	15.0	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round		
1003	15.0	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round		
1004	15.0	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round		
1005	15.0	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round		
1006	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1007	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1008	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1009	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
1010	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1011	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1012	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1013	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1014	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1015	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1016	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1017	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
